Date,Car_ID,Company,Model,Driver_Name,Driving_Style,Driving_Mode,Speed_kmph,Distance_km,Battery_Capacity_kWh,Battery_Pct_Used,Harsh_Events,Location,City,Exact_Maintenance_Cost_INR,Est_Full_Range_km,Battery_Remaining_Percent,Fleet_Status,Month,Month_Num,Charging_Cost_INR,Car_Max_Range_km,Car_Weight_kg,Seating_Capacity,Motor_Power_kW,Torque_Nm,Actual_Remaining_Range_km,Total_Odometer_km,Trip_Duration_Minutes,Minutes_Elapsed,Trip_Status,Expected_Fare,Recognized_Revenue
2025-04-24,HYU-01,Hyundai,Ioniq 5,Rohit,Rash,City,116.9,83.16,54.4,34.36,0,"Mansarovar, Jaipur",Jaipur,3256.71,242.03,65.64,Charging,Apr,4,46.48,505.6,2022.0,5,161.8,353.9,223.7,4906.5,180,90,In Transit,876.12,0.0
2025-04-25,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,104.6,44.79,54.4,21.4,0,"C-Scheme, Jaipur",Jaipur,3256.71,209.3,78.6,Running,Apr,4,23.05,505.6,2022.0,5,161.8,353.9,244.0,4951.3,180,45,In Transit,611.42,0.0
2025-04-25,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,85.4,78.43,54.4,28.43,0,"Jagatpura, Jaipur",Jaipur,3256.71,275.87,71.57,Running,Apr,4,64.0,505.6,2022.0,5,161.8,353.9,250.1,5029.7,180,90,In Transit,777.27,0.0
2025-04-27,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,97.7,22.37,54.4,10.39,0,"C-Scheme, Jaipur",Jaipur,3256.71,215.3,89.61,Running,Apr,4,25.0,505.6,2022.0,5,161.8,353.9,281.1,5052.1,90,68,In Transit,257.97,0.0
2025-04-28,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,85.2,58.21,54.4,25.6,2,"Vaishali Nagar, Jaipur",Jaipur,3256.71,227.38,74.4,Charging,Apr,4,28.19,505.6,2022.0,5,161.8,353.9,215.2,5110.3,150,75,In Transit,533.34,0.0
2025-04-29,HYU-01,Hyundai,Ioniq 5,Rohit,Rash,Highway,113.0,75.55,54.4,37.33,4,"C-Scheme, Jaipur",Jaipur,3256.71,202.38,62.67,Running,Apr,4,39.73,505.6,2022.0,5,161.8,353.9,145.3,5185.8,60,15,In Transit,1022.86,0.0
2025-05-01,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,107.9,70.64,54.4,28.17,0,"Vaishali Nagar, Jaipur",Jaipur,3256.71,250.76,71.83,Running,May,5,90.9,505.6,2022.0,5,161.8,353.9,239.3,5256.5,60,45,In Transit,953.21,0.0
2025-05-02,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,82.9,78.38,54.4,28.1,0,"Vaishali Nagar, Jaipur",Jaipur,3256.71,278.93,71.9,Running,May,5,47.22,505.6,2022.0,5,161.8,353.9,268.5,5334.8,180,90,In Transit,787.46,0.0
2025-05-02,HYU-01,Hyundai,Ioniq 5,Rohit,Rash,Highway,122.6,12.26,54.4,6.29,0,"C-Scheme, Jaipur",Jaipur,3256.71,194.91,93.71,Running,May,5,11.32,505.6,2022.0,5,161.8,353.9,264.9,5347.1,60,30,In Transit,145.96,0.0
2025-05-03,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,48.0,33.48,54.4,10.77,1,"Vaishali Nagar, Jaipur",Jaipur,3256.71,310.86,89.23,Charging,May,5,16.33,505.6,2022.0,5,161.8,353.9,335.7,5380.6,150,38,In Transit,363.04,0.0
2025-05-03,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,82.9,13.43,54.4,4.81,5,"Malviya Nagar, Jaipur",Jaipur,3256.71,279.21,95.19,Under Maintenance,May,5,20.34,505.6,2022.0,5,161.8,353.9,258.0,5394.0,180,135,In Transit,169.89,0.0
2025-05-05,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,87.4,13.06,54.4,5.8,0,"Vaishali Nagar, Jaipur",Jaipur,3256.71,225.17,94.2,Charging,May,5,21.78,505.6,2022.0,5,161.8,353.9,286.9,5407.1,150,150,Completed,156.36,156.36
2025-05-05,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,93.0,69.65,54.4,26.1,3,"Vaishali Nagar, Jaipur",Jaipur,3256.71,266.86,73.9,Running,May,5,104.62,505.6,2022.0,5,161.8,353.9,226.1,5476.7,60,45,In Transit,942.23,0.0
2025-05-06,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,77.7,43.12,54.4,18.33,0,"C-Scheme, Jaipur",Jaipur,3256.71,235.24,81.67,Running,May,5,13.84,505.6,2022.0,5,161.8,353.9,269.9,5519.8,180,45,In Transit,497.05,0.0
2025-05-06,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,88.6,92.65,54.4,41.37,1,"Malviya Nagar, Jaipur",Jaipur,3256.71,223.95,58.63,Running,May,5,52.22,505.6,2022.0,5,161.8,353.9,178.3,5612.5,150,38,In Transit,1248.91,0.0
2025-05-07,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,55.1,5.88,54.4,1.89,0,"Jagatpura, Jaipur",Jaipur,3256.71,311.11,98.11,Running,May,5,2.66,505.6,2022.0,5,161.8,353.9,392.9,5618.4,120,30,In Transit,71.6,0.0
2025-05-08,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,76.6,37.45,54.4,13.05,0,"Malviya Nagar, Jaipur",Jaipur,3256.71,286.97,86.95,Idle,May,5,20.75,505.6,2022.0,5,161.8,353.9,365.4,5655.8,120,30,In Transit,468.25,0.0
2025-05-10,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,85.6,44.1,54.4,16.0,0,"C-Scheme, Jaipur",Jaipur,3256.71,275.62,84.0,Running,May,5,82.79,505.6,2022.0,5,161.8,353.9,290.4,5699.9,150,150,Completed,464.19,464.19
2025-05-10,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,92.3,70.67,54.4,26.41,1,"Vaishali Nagar, Jaipur",Jaipur,3256.71,267.59,73.59,Running,May,5,85.6,505.6,2022.0,5,161.8,353.9,239.7,5770.6,150,112,In Transit,893.12,0.0
2025-05-11,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,44.2,28.48,54.4,9.16,2,"Jagatpura, Jaipur",Jaipur,3256.71,310.92,90.84,Running,May,5,36.47,505.6,2022.0,5,161.8,353.9,293.7,5799.1,30,22,In Transit,277.69,0.0
2025-05-12,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,99.9,61.97,54.4,29.04,6,"Mansarovar, Jaipur",Jaipur,3256.71,213.4,70.96,Running,May,5,69.63,505.6,2022.0,5,161.8,353.9,176.6,5861.0,30,15,In Transit,788.82,0.0
2025-05-14,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,48.7,27.76,54.4,8.93,0,"Mansarovar, Jaipur",Jaipur,3256.71,310.86,91.07,Running,May,5,46.91,505.6,2022.0,5,161.8,353.9,344.7,5888.8,90,90,Completed,310.26,310.26
2025-05-15,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,102.2,10.22,54.4,4.83,0,"Mansarovar, Jaipur",Jaipur,3256.71,211.59,95.17,Charging,May,5,14.24,505.6,2022.0,5,161.8,353.9,303.2,5899.0,180,180,Completed,112.41,112.41
2025-05-16,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,61.9,36.16,54.4,11.74,2,"Jagatpura, Jaipur",Jaipur,3256.71,308.01,88.26,Charging,May,5,34.64,505.6,2022.0,5,161.8,353.9,306.2,5935.2,90,45,In Transit,432.32,0.0
2025-05-17,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,80.9,51.42,54.4,18.27,1,"Malviya Nagar, Jaipur",Jaipur,3256.71,281.44,81.73,Charging,May,5,37.74,505.6,2022.0,5,161.8,353.9,263.2,5986.6,90,45,In Transit,620.26,0.0
2025-05-17,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,88.3,8.83,54.4,3.24,0,"Mansarovar, Jaipur",Jaipur,3256.71,272.53,96.76,Charging,May,5,9.14,505.6,2022.0,5,161.8,353.9,415.3,5995.4,60,45,In Transit,81.04,0.0
2025-05-18,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,71.9,19.06,54.4,6.5,0,"Jagatpura, Jaipur",Jaipur,3256.71,293.23,93.5,Charging,May,5,15.4,505.6,2022.0,5,161.8,353.9,357.9,6014.5,120,90,In Transit,201.36,0.0
2025-05-19,HYU-01,Hyundai,Ioniq 5,Rohit,Rash,Highway,115.2,44.81,54.4,22.33,0,"Mansarovar, Jaipur",Jaipur,3256.71,200.67,77.67,Running,May,5,49.35,505.6,2022.0,5,161.8,353.9,224.0,6059.3,60,45,In Transit,437.84,0.0
2025-05-21,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,76.0,89.35,54.4,31.04,0,"Malviya Nagar, Jaipur",Jaipur,3256.71,287.85,68.96,Running,May,5,163.77,505.6,2022.0,5,161.8,353.9,250.3,6148.6,180,180,Completed,929.81,929.81
2025-05-24,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,94.7,54.96,54.4,20.75,4,"Malviya Nagar, Jaipur",Jaipur,3256.71,264.87,79.25,Running,May,5,65.94,505.6,2022.0,5,161.8,353.9,218.2,6203.6,150,150,Completed,554.98,554.98
2025-05-25,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,68.5,17.89,54.4,6.0,0,"Mansarovar, Jaipur",Jaipur,3256.71,298.17,94.0,Running,May,5,13.73,505.6,2022.0,5,161.8,353.9,353.7,6221.5,30,15,In Transit,169.2,0.0
2025-05-25,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,81.0,29.69,54.4,12.82,4,"Vaishali Nagar, Jaipur",Jaipur,3256.71,231.59,87.18,Idle,May,5,11.7,505.6,2022.0,5,161.8,353.9,232.7,6251.2,180,45,In Transit,379.18,0.0
2025-05-26,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,97.7,44.06,54.4,16.85,1,"Malviya Nagar, Jaipur",Jaipur,3256.71,261.48,83.15,Running,May,5,23.41,505.6,2022.0,5,161.8,353.9,268.1,6295.2,150,38,In Transit,590.03,0.0
2025-05-26,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,62.6,10.55,54.4,4.17,0,"Mansarovar, Jaipur",Jaipur,3256.71,253.0,95.83,Idle,May,5,4.71,505.6,2022.0,5,161.8,353.9,350.4,6305.8,180,45,In Transit,120.83,0.0
2025-05-27,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,74.5,15.19,54.4,5.24,0,"C-Scheme, Jaipur",Jaipur,3256.71,289.89,94.76,Running,May,5,5.58,505.6,2022.0,5,161.8,353.9,358.2,6321.0,150,38,In Transit,191.92,0.0
2025-05-28,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,98.9,123.1,54.4,57.44,0,"C-Scheme, Jaipur",Jaipur,3256.71,214.31,42.56,Charging,May,5,63.18,505.6,2022.0,5,161.8,353.9,131.6,6444.1,30,8,In Transit,1603.44,0.0
2025-05-28,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,67.9,16.02,54.4,5.36,1,"Vaishali Nagar, Jaipur",Jaipur,3256.71,298.88,94.64,Running,May,5,23.8,505.6,2022.0,5,161.8,353.9,351.3,6460.1,150,112,In Transit,188.93,0.0
2025-05-29,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,87.0,78.83,54.4,28.78,6,"Mansarovar, Jaipur",Jaipur,3256.71,273.91,71.22,Running,May,5,65.64,505.6,2022.0,5,161.8,353.9,177.9,6538.9,90,45,In Transit,1005.13,0.0
2025-05-31,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,53.2,9.5,54.4,3.06,4,"Vaishali Nagar, Jaipur",Jaipur,3256.71,310.46,96.94,Running,May,5,3.72,505.6,2022.0,5,161.8,353.9,298.5,6548.4,180,45,In Transit,94.81,0.0
2025-06-02,HYU-01,Hyundai,Ioniq 5,Rohit,Rash,Highway,126.1,119.69,54.4,62.21,0,"Mansarovar, Jaipur",Jaipur,3256.71,192.4,37.79,Running,Jun,6,56.98,505.6,2022.0,5,161.8,353.9,103.6,6668.1,30,8,In Transit,1387.98,0.0
2025-06-02,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,82.2,52.2,54.4,22.65,0,"Jagatpura, Jaipur",Jaipur,3256.71,230.46,77.35,Running,Jun,6,17.38,505.6,2022.0,5,161.8,353.9,244.9,6720.3,150,38,In Transit,568.97,0.0
2025-06-03,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,72.4,21.43,54.4,7.32,2,"Jagatpura, Jaipur",Jaipur,3256.71,292.76,92.68,Charging,Jun,6,26.53,505.6,2022.0,5,161.8,353.9,322.3,6741.8,90,68,In Transit,202.39,0.0
2025-06-03,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,96.9,62.91,54.4,23.97,0,"Malviya Nagar, Jaipur",Jaipur,3256.71,262.45,76.03,Running,Jun,6,28.27,505.6,2022.0,5,161.8,353.9,264.2,6804.7,90,22,In Transit,797.17,0.0
2025-06-06,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,98.2,37.86,54.4,14.51,2,"Mansarovar, Jaipur",Jaipur,3256.71,260.92,85.49,Idle,Jun,6,31.58,505.6,2022.0,5,161.8,353.9,268.3,6842.5,120,60,In Transit,491.85,0.0
2025-06-07,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,77.1,57.51,54.4,20.08,1,"C-Scheme, Jaipur",Jaipur,3256.71,286.4,79.92,Idle,Jun,6,54.01,505.6,2022.0,5,161.8,353.9,285.9,6900.0,90,68,In Transit,631.78,0.0
2025-06-08,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,47.3,4.73,54.4,1.52,1,"C-Scheme, Jaipur",Jaipur,3256.71,311.18,98.48,Running,Jun,6,4.41,505.6,2022.0,5,161.8,353.9,376.1,6904.8,60,45,In Transit,42.68,0.0
2025-06-08,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,76.3,43.08,54.4,14.99,0,"Jagatpura, Jaipur",Jaipur,3256.71,287.39,85.01,Running,Jun,6,70.2,505.6,2022.0,5,161.8,353.9,307.6,6947.8,30,30,Completed,443.13,443.13
2025-06-10,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,79.6,96.45,54.4,34.07,7,"C-Scheme, Jaipur",Jaipur,3256.71,283.09,65.93,Running,Jun,6,198.74,505.6,2022.0,5,161.8,353.9,163.5,7044.3,30,30,Completed,1325.91,1325.91
2025-06-10,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,74.8,48.03,54.4,16.59,0,"Jagatpura, Jaipur",Jaipur,3256.71,289.51,83.41,Charging,Jun,6,52.86,505.6,2022.0,5,161.8,353.9,326.1,7092.3,30,22,In Transit,455.73,0.0
2025-06-11,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,91.5,22.85,54.4,8.51,0,"Jagatpura, Jaipur",Jaipur,3256.71,268.51,91.49,Idle,Jun,6,9.09,505.6,2022.0,5,161.8,353.9,308.4,7115.2,150,38,In Transit,219.66,0.0
2025-06-13,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,77.3,22.21,54.4,7.76,0,"Malviya Nagar, Jaipur",Jaipur,3256.71,286.21,92.24,Running,Jun,6,7.01,505.6,2022.0,5,161.8,353.9,340.7,7137.4,180,45,In Transit,207.35,0.0
2025-06-15,HYU-01,Hyundai,Ioniq 5,Rohit,Rash,Highway,117.0,97.67,54.4,49.03,1,"Vaishali Nagar, Jaipur",Jaipur,3256.71,199.2,50.97,Running,Jun,6,41.9,505.6,2022.0,5,161.8,353.9,150.4,7235.1,150,38,In Transit,1168.05,0.0
2025-06-16,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,50.3,49.43,54.4,15.9,2,"Malviya Nagar, Jaipur",Jaipur,3256.71,310.88,84.1,Idle,Jun,6,22.63,505.6,2022.0,5,161.8,353.9,297.5,7284.5,60,15,In Transit,506.04,0.0
2025-06-17,HYU-01,Hyundai,Ioniq 5,Rohit,Rash,Highway,115.2,41.06,54.4,20.47,0,"Jagatpura, Jaipur",Jaipur,3256.71,200.59,79.53,Running,Jun,6,80.52,505.6,2022.0,5,161.8,353.9,254.2,7325.6,180,180,Completed,453.77,453.77
2025-06-17,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,82.8,8.28,54.4,2.97,0,"Malviya Nagar, Jaipur",Jaipur,3256.71,278.79,97.03,Running,Jun,6,6.85,505.6,2022.0,5,161.8,353.9,365.9,7333.8,90,45,In Transit,102.88,0.0
2025-06-18,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,90.8,9.08,54.4,4.09,2,"C-Scheme, Jaipur",Jaipur,3256.71,222.0,95.91,Charging,Jun,6,12.56,505.6,2022.0,5,161.8,353.9,274.2,7342.9,150,112,In Transit,108.68,0.0
2025-06-19,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,88.1,32.93,54.4,12.08,0,"Vaishali Nagar, Jaipur",Jaipur,3256.71,272.6,87.92,Idle,Jun,6,12.87,505.6,2022.0,5,161.8,353.9,321.5,7375.8,180,45,In Transit,424.11,0.0
2025-06-21,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,105.4,63.13,54.4,24.92,0,"Vaishali Nagar, Jaipur",Jaipur,3256.71,253.33,75.08,Running,Jun,6,64.27,505.6,2022.0,5,161.8,353.9,257.3,7439.0,90,90,Completed,572.74,572.74
2025-06-25,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,102.2,108.66,54.4,42.33,0,"C-Scheme, Jaipur",Jaipur,3256.71,256.7,57.67,Running,Jun,6,104.03,505.6,2022.0,5,161.8,353.9,203.7,7547.6,180,90,In Transit,1288.57,0.0
2025-06-27,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,63.9,35.08,54.4,11.5,1,"C-Scheme, Jaipur",Jaipur,3256.71,305.04,88.5,Charging,Jun,6,39.47,505.6,2022.0,5,161.8,353.9,288.5,7582.7,90,68,In Transit,387.24,0.0
2025-06-28,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,40.4,4.04,54.4,1.3,6,"Mansarovar, Jaipur",Jaipur,3256.71,310.77,98.7,Running,Jun,6,3.62,505.6,2022.0,5,161.8,353.9,252.3,7586.8,180,135,In Transit,42.27,0.0
2025-06-29,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,58.2,36.9,54.4,11.87,0,"Malviya Nagar, Jaipur",Jaipur,3256.71,310.87,88.13,Running,Jun,6,51.44,505.6,2022.0,5,161.8,353.9,318.7,7623.6,150,112,In Transit,428.71,0.0
2025-06-30,HYU-01,Hyundai,Ioniq 5,Rohit,Rash,Highway,130.0,110.89,54.4,58.48,1,"Malviya Nagar, Jaipur",Jaipur,3256.71,189.62,41.52,Running,Jun,6,44.94,505.6,2022.0,5,161.8,353.9,119.3,7734.5,150,38,In Transit,1024.12,0.0
2025-07-01,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,97.1,85.39,54.4,32.56,1,"Mansarovar, Jaipur",Jaipur,3256.71,262.25,67.44,Charging,Jul,7,142.09,505.6,2022.0,5,161.8,353.9,227.8,7819.9,60,45,In Transit,1084.71,0.0
2025-07-02,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,39.1,44.22,54.4,14.23,3,"Vaishali Nagar, Jaipur",Jaipur,3256.71,310.75,85.77,Running,Jul,7,17.05,505.6,2022.0,5,161.8,353.9,276.7,7864.2,120,30,In Transit,461.62,0.0
2025-07-03,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,55.8,25.27,54.4,8.13,2,"Mansarovar, Jaipur",Jaipur,3256.71,310.82,91.87,Charging,Jul,7,17.72,505.6,2022.0,5,161.8,353.9,322.6,7889.4,30,15,In Transit,256.06,0.0
2025-07-04,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,88.4,59.98,54.4,22.03,2,"Jagatpura, Jaipur",Jaipur,3256.71,272.27,77.97,Under Maintenance,Jul,7,84.87,505.6,2022.0,5,161.8,353.9,262.0,7949.4,150,150,Completed,762.16,762.16
2025-07-06,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,80.6,63.24,54.4,22.44,2,"Vaishali Nagar, Jaipur",Jaipur,3256.71,281.82,77.56,Running,Jul,7,111.71,505.6,2022.0,5,161.8,353.9,250.3,8012.6,150,150,Completed,683.59,683.59
2025-07-07,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,90.9,102.53,54.4,46.24,0,"Mansarovar, Jaipur",Jaipur,3256.71,221.73,53.76,Running,Jul,7,170.88,505.6,2022.0,5,161.8,353.9,197.8,8115.2,90,90,Completed,972.97,972.97
2025-07-07,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,81.5,45.97,54.4,16.38,1,"C-Scheme, Jaipur",Jaipur,3256.71,280.65,83.62,Running,Jul,7,74.08,505.6,2022.0,5,161.8,353.9,285.3,8161.1,120,90,In Transit,577.11,0.0
2025-07-07,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,87.9,12.12,54.4,5.39,1,"Jagatpura, Jaipur",Jaipur,3256.71,224.86,94.61,Charging,Jul,7,25.27,505.6,2022.0,5,161.8,353.9,306.6,8173.3,150,150,Completed,157.82,157.82
2025-07-08,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,67.4,22.74,54.4,7.59,0,"C-Scheme, Jaipur",Jaipur,3256.71,299.6,92.41,Running,Jul,7,15.28,505.6,2022.0,5,161.8,353.9,346.9,8196.0,180,90,In Transit,304.49,0.0
2025-07-08,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,87.9,42.74,54.4,15.67,5,"Jagatpura, Jaipur",Jaipur,3256.71,272.75,84.33,Running,Jul,7,14.52,505.6,2022.0,5,161.8,353.9,223.0,8238.7,120,30,In Transit,438.01,0.0
2025-07-10,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,61.9,45.87,54.4,14.9,2,"Mansarovar, Jaipur",Jaipur,3256.71,307.85,85.1,Running,Jul,7,70.69,505.6,2022.0,5,161.8,353.9,282.3,8284.6,30,30,Completed,532.04,532.04
2025-07-10,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,77.7,43.85,54.4,18.64,3,"Vaishali Nagar, Jaipur",Jaipur,3256.71,235.25,81.36,Idle,Jul,7,20.07,505.6,2022.0,5,161.8,353.9,243.9,8328.5,180,45,In Transit,467.9,0.0
2025-07-16,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,54.5,69.15,54.4,22.24,3,"Mansarovar, Jaipur",Jaipur,3256.71,310.93,77.76,Running,Jul,7,24.7,505.6,2022.0,5,161.8,353.9,239.4,8397.6,90,22,In Transit,960.21,0.0
2025-07-16,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,78.0,31.97,54.4,11.21,2,"Vaishali Nagar, Jaipur",Jaipur,3256.71,285.19,88.79,Running,Jul,7,62.06,505.6,2022.0,5,161.8,353.9,282.8,8429.6,60,60,Completed,435.49,435.49
2025-07-16,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,77.2,32.93,54.4,11.5,5,"Mansarovar, Jaipur",Jaipur,3256.71,286.35,88.5,Running,Jul,7,42.15,505.6,2022.0,5,161.8,353.9,245.1,8462.5,180,180,Completed,380.08,380.08
2025-07-17,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,108.1,49.48,54.4,23.98,0,"Malviya Nagar, Jaipur",Jaipur,3256.71,206.34,76.02,Running,Jul,7,89.84,505.6,2022.0,5,161.8,353.9,241.5,8512.0,30,30,Completed,587.27,587.27
2025-07-18,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,83.3,8.33,54.4,2.99,2,"Jagatpura, Jaipur",Jaipur,3256.71,278.6,97.01,Charging,Jul,7,12.14,505.6,2022.0,5,161.8,353.9,321.8,8520.3,180,135,In Transit,99.04,0.0
2025-07-19,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,84.3,20.69,54.4,9.06,0,"Malviya Nagar, Jaipur",Jaipur,3256.71,228.37,90.94,Running,Jul,7,41.5,505.6,2022.0,5,161.8,353.9,289.5,8541.0,120,120,Completed,274.21,274.21
2025-07-21,HYU-01,Hyundai,Ioniq 5,Rohit,Rash,Highway,111.4,62.29,54.4,30.59,0,"Vaishali Nagar, Jaipur",Jaipur,3256.71,203.63,69.41,Charging,Jul,7,97.29,505.6,2022.0,5,161.8,353.9,209.9,8603.3,120,90,In Transit,793.11,0.0
2025-07-22,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,82.6,69.52,54.4,24.89,2,"Vaishali Nagar, Jaipur",Jaipur,3256.71,279.31,75.11,Charging,Jul,7,67.15,505.6,2022.0,5,161.8,353.9,245.6,8672.8,30,15,In Transit,903.8,0.0
2025-07-23,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,94.2,88.69,54.4,33.41,4,"Jagatpura, Jaipur",Jaipur,3256.71,265.46,66.59,Idle,Jul,7,32.43,505.6,2022.0,5,161.8,353.9,190.3,8761.5,120,30,In Transit,1126.22,0.0
2025-07-25,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,82.2,46.34,54.4,16.56,4,"Mansarovar, Jaipur",Jaipur,3256.71,279.83,83.44,Running,Jul,7,35.64,505.6,2022.0,5,161.8,353.9,229.3,8807.8,180,90,In Transit,545.81,0.0
2025-07-28,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,70.9,18.51,54.4,6.28,1,"C-Scheme, Jaipur",Jaipur,3256.71,294.75,93.72,Running,Jul,7,41.88,505.6,2022.0,5,161.8,353.9,331.9,8826.4,60,60,Completed,237.24,237.24
2025-07-29,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,97.0,9.7,54.4,4.49,2,"Vaishali Nagar, Jaipur",Jaipur,3256.71,216.04,95.51,Idle,Jul,7,3.15,505.6,2022.0,5,161.8,353.9,294.7,8836.1,180,45,In Transit,102.49,0.0
2025-07-31,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,99.5,9.95,54.4,4.65,6,"Jagatpura, Jaipur",Jaipur,3256.71,213.98,95.35,Running,Jul,7,11.82,505.6,2022.0,5,161.8,353.9,235.6,8846.0,60,60,Completed,112.53,112.53
2025-08-01,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,97.9,11.73,54.4,5.45,2,"C-Scheme, Jaipur",Jaipur,3256.71,215.23,94.55,Idle,Aug,8,15.71,505.6,2022.0,5,161.8,353.9,269.1,8857.7,120,120,Completed,120.12,120.12
2025-08-04,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,99.0,90.38,54.4,34.74,0,"Malviya Nagar, Jaipur",Jaipur,3256.71,260.16,65.26,Running,Aug,8,36.69,505.6,2022.0,5,161.8,353.9,228.4,8948.1,180,45,In Transit,1134.96,0.0
2025-08-04,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,City,88.0,64.87,54.4,23.79,3,"Mansarovar, Jaipur",Jaipur,3256.71,272.68,76.21,Running,Aug,8,43.72,505.6,2022.0,5,161.8,353.9,229.0,9013.0,120,60,In Transit,635.29,0.0
2025-08-05,HYU-01,Hyundai,Ioniq 5,Rohit,Safe,Highway,77.4,29.28,54.4,12.43,0,"C-Scheme, Jaipur",Jaipur,3256.71,235.56,87.57,Running,Aug,8,42.92,505.6,2022.0,5,161.8,353.9,327.4,9042.3,60,60,Completed,296.33,296.33
